Verb,Fightin_Word_Score_GPT,Fightin_Word_Score_LLAMA
opbouwen,0.411222027726687,0.5679573008094955
ontwikkelen,0.411222027726687,0.1750670702860332
ontbranden,0.411222027726687,0.3188852749326535
moedigen,0.411222027726687,-0.6698476313465431
meemaken,0.411222027726687,0.3188852749326535
lukken,0.411222027726687,-1.0027724613664972
kunnen,0.411222027726687,-2.17774388671842
opmerken,0.411222027726687,-1.0027724613664972
kweken,0.411222027726687,0.3883277328000763
opgaan,0.411222027726687,0.4578158102386574
duren,0.480911359336401,0.3883277328000763
bracht,0.480911359336401,0.3188852749326535
ondergaan,0.480911359336401,-1.4150569000116062
combineren,0.480911359336401,0.1750670702860332
verbinden,0.480911359336401,0.5139167119441359
naderen,0.480911359336401,0.6961194799325832
vertrekken,0.480911359336401,0.3188852749326535
wekken,0.480911359336401,0.3188852749326535
bedenken,0.480911359336401,0.4578158102386574
bekijken,0.480911359336401,0.3188852749326535
benaderen,0.480911359336401,0.428975126884399
voltooien,0.480911359336401,0.4578158102386574
beslissen,0.480911359336401,0.3188852749326535
besluit,0.480911359336401,0.3188852749326535
riskeren,0.480911359336401,0.7050747601572539
overhouden,0.480911359336401,0.3188852749326535
samenbrengen,0.480911359336401,0.3188852749326535
halen,0.480911359336401,0.4801858402270004
hangen,0.480911359336401,0.3883277328000763
spreken,0.480911359336401,0.3469225528861671
missen,0.480911359336401,0.5759843291783471
liep,0.480911359336401,0.3883277328000763
proberen,0.5161781225633463,-4.670124661360421
winnen,0.5216558671930119,-0.2772579672468028
bekendstaan,0.5216558671930119,0.4578158102386574
serveren,0.5216558671930119,0.3188852749326535
besteden,0.5216558671930119,0.5391119284564685
draaien,0.5270584379074098,-0.5925926643450725
inspireren,0.5270584379074098,-0.809608878152781
praten,0.5300609410443377,-2.981313968226424
kloppen,0.5300609410443377,0.4578158102386574
pakken,0.5300609410443377,0.3883277328000763
kopen,0.5300609410443377,0.3883277328000763
wandelen,0.5451265815553746,1.6965439626227898
verliezen,0.5455295865356667,0.4984632553959248
ontbreken,0.5505557430924787,0.5139167119441359
aankomen,0.5505557430924787,0.3883277328000763
kiezen,0.5505557430924787,0.7535617856698715
dromen,0.5505557430924787,-1.721650747198488
uiten,0.5505557430924787,0.3883277328000763
staan,0.565808562966769,4.489008461297978
gaan,0.5667724020502084,-8.410594923331482
gebruiken,0.5729697239584916,-0.0285936210857453
opgeven,0.5729697239584916,0.54967555098157
geloven,0.5890025216705679,-0.2772579672468028
bezoeken,0.5912834521443328,0.428975126884399
kennen,0.6067688534589091,0.428975126884399
schrijven,0.6067688534589091,-1.0030894502570855
maken,0.6230074756889727,5.144929763784599
vinden,0.6285734901888342,6.642088453634372
wachten,0.6320206815066871,0.6256492501353339
aantrekken,0.6320206815066871,-0.2825417590027329
meedelen,0.6320206815066871,0.3883277328000763
verlangen,0.6337689072144539,0.5592321492479714
leggen,0.6426104300416096,0.428975126884399
experimenteren,0.683392440410138,0.3188852749326535
ingehuurd,0.7349944271682611,0.3188852749326535
lijken,0.7349944271682611,-1.4150569000116062
laten,0.7483477366405202,3.013029971011796
schilderen,0.7527146624832726,1.690398046976341
vastberaden,0.8054583810798569,0.3188852749326535
terugvinden,0.8054583810798569,0.3188852749326535
uitgroeien,0.8054583810798569,-0.5996743830236809
beginnen,0.8419404004267538,1.3218100896132132
lopen,0.9190154893426056,0.6493316700037437
vliegen,0.9236328684114492,0.3188852749326535
fascineren,0.9593462614523284,1.3794415191165563
ren,0.9593462614523284,0.6664024624062793
bieden,1.0265801890292592,-2.507522257221317
vragen,1.0265801890292592,-1.0607607150764855
vangen,1.0265801890292592,0.428975126884399
horen,1.0432002552635866,-8.504429105897804
renoveren,1.0516864556331145,-0.6698476313465431
twijfelen,1.0679502002272854,0.4578158102386574
spelen,1.1424576183890924,-1.2371254489251649
bewonderen,1.1424576183890924,0.3883277328000763
terugkeren,1.210770601079591,-1.0027724613664972
doen,1.2190139540421152,-4.795382971104101
houden,1.306654819627138,3.3196311080972927
vallen,1.3314712693807766,2.308866454160156
hopenen,1.368332471974092,-1.721650747198488
zitten,1.368332471974092,0.7840467420270184
daan,1.368332471974092,-0.8338022289424134
volgen,1.4940956214720431,-11.811038497103851
ontwerpen,1.4942435547309552,3.3196311080972927
trekken,1.5058417113107978,0.428975126884399
beseffen,1.5058417113107978,0.3883277328000763
vastleggen,1.5379715359837915,0.3469225528861671
koken,1.7159875761289578,0.5592321492479714
liggen,1.7159875761289578,-0.8338022289424134
realiseren,1.785131232580753,-0.59622673330939
leren,1.8574418415041392,0.428975126884399
drijven,1.9270469541378603,-0.5925926643450725
omringen,1.938971657968353,0.428975126884399
hopen,1.961003770119759,0.3883277328000763
beseven,2.039388159712525,0.3188852749326535
samenwerken,2.063940387228003,-0.7622547860536006
weten,2.2942715412962507,0.3880678852954303
veroveren,2.958285719170488,-0.5996743830236809
besluiten,3.4371612345851057,1.2378780364142288
zien,3.6637175505819175,1.8834076632488088
